"Date","Cases","Tests","Population","Site","Per_pos"
2020-01-22,NA,NA,386168,"Madison",NA
2020-01-23,0,0,386168,"Madison",NA
2020-01-24,0,0,386168,"Madison",NA
2020-01-25,0,0,386168,"Madison",NA
2020-01-26,0,0,386168,"Madison",NA
2020-01-27,0,2,386168,"Madison",0
2020-01-28,0,1,386168,"Madison",0
2020-01-29,0,0,386168,"Madison",NA
2020-01-30,0,0,386168,"Madison",NA
2020-01-31,0,0,386168,"Madison",NA
2020-02-01,0,0,386168,"Madison",NA
2020-02-02,0,1,386168,"Madison",0
2020-02-03,0,2,386168,"Madison",0
2020-02-04,0,0,386168,"Madison",NA
2020-02-05,1,4,386168,"Madison",25
2020-02-06,0,9,386168,"Madison",0
2020-02-07,0,1,386168,"Madison",0
2020-02-08,0,0,386168,"Madison",NA
2020-02-09,0,1,386168,"Madison",0
2020-02-10,0,3,386168,"Madison",0
2020-02-11,0,3,386168,"Madison",0
2020-02-12,0,0,386168,"Madison",NA
2020-02-13,0,0,386168,"Madison",NA
2020-02-14,0,0,386168,"Madison",NA
2020-02-15,0,0,386168,"Madison",NA
2020-02-16,0,0,386168,"Madison",NA
2020-02-17,0,0,386168,"Madison",NA
2020-02-18,0,0,386168,"Madison",NA
2020-02-19,0,0,386168,"Madison",NA
2020-02-20,0,1,386168,"Madison",0
2020-02-21,0,0,386168,"Madison",NA
2020-02-22,0,2,386168,"Madison",0
2020-02-23,0,0,386168,"Madison",NA
2020-02-24,0,0,386168,"Madison",NA
2020-02-25,0,0,386168,"Madison",NA
2020-02-26,0,0,386168,"Madison",NA
2020-02-27,0,0,386168,"Madison",NA
2020-02-28,0,0,386168,"Madison",NA
2020-02-29,0,0,386168,"Madison",NA
2020-03-01,0,0,386168,"Madison",NA
2020-03-02,0,0,386168,"Madison",NA
2020-03-03,0,0,386168,"Madison",NA
2020-03-04,0,4,386168,"Madison",0
2020-03-05,0,2,386168,"Madison",0
2020-03-06,0,1,386168,"Madison",0
2020-03-07,0,0,386168,"Madison",NA
2020-03-08,0,2,386168,"Madison",0
2020-03-09,0,8,386168,"Madison",0
2020-03-10,0,17,386168,"Madison",0
2020-03-11,0,13,386168,"Madison",0
2020-03-12,0,36,386168,"Madison",0
2020-03-13,1,54,386168,"Madison",1.85185185185185
2020-03-14,1,48,386168,"Madison",2.08333333333333
2020-03-15,2,86,386168,"Madison",2.32558139534884
2020-03-16,1,76,386168,"Madison",1.31578947368421
2020-03-17,9,184,386168,"Madison",4.89130434782609
2020-03-18,3,108,386168,"Madison",2.77777777777778
2020-03-19,4,168,386168,"Madison",2.38095238095238
2020-03-20,13,391,386168,"Madison",3.32480818414322
2020-03-21,11,199,386168,"Madison",5.52763819095477
2020-03-22,5,92,386168,"Madison",5.43478260869565
2020-03-23,5,91,386168,"Madison",5.49450549450549
2020-03-24,13,218,386168,"Madison",5.96330275229358
2020-03-25,22,228,386168,"Madison",9.64912280701754
2020-03-26,15,169,386168,"Madison",8.87573964497041
2020-03-27,31,291,386168,"Madison",10.6529209621993
2020-03-28,19,140,386168,"Madison",13.5714285714286
2020-03-29,11,129,386168,"Madison",8.52713178294574
2020-03-30,15,151,386168,"Madison",9.93377483443709
2020-03-31,20,222,386168,"Madison",9.00900900900901
2020-04-01,22,202,386168,"Madison",10.8910891089109
2020-04-02,11,154,386168,"Madison",7.14285714285714
2020-04-03,13,172,386168,"Madison",7.55813953488372
2020-04-04,16,181,386168,"Madison",8.83977900552486
2020-04-05,10,100,386168,"Madison",10
2020-04-06,8,141,386168,"Madison",5.67375886524823
2020-04-07,18,171,386168,"Madison",10.5263157894737
2020-04-08,11,131,386168,"Madison",8.3969465648855
2020-04-09,7,127,386168,"Madison",5.51181102362205
2020-04-10,22,165,386168,"Madison",13.3333333333333
2020-04-11,6,115,386168,"Madison",5.21739130434783
2020-04-12,6,69,386168,"Madison",8.69565217391304
2020-04-13,5,114,386168,"Madison",4.3859649122807
2020-04-14,5,154,386168,"Madison",3.24675324675325
2020-04-15,1,126,386168,"Madison",0.793650793650794
2020-04-16,2,157,386168,"Madison",1.27388535031847
2020-04-17,6,164,386168,"Madison",3.65853658536585
2020-04-18,1,141,386168,"Madison",0.709219858156028
2020-04-19,3,87,386168,"Madison",3.44827586206897
2020-04-20,10,151,386168,"Madison",6.62251655629139
2020-04-21,3,211,386168,"Madison",1.4218009478673
2020-04-22,1,231,386168,"Madison",0.432900432900433
2020-04-23,6,259,386168,"Madison",2.31660231660232
2020-04-24,7,232,386168,"Madison",3.01724137931034
2020-04-25,3,256,386168,"Madison",1.171875
2020-04-26,3,232,386168,"Madison",1.29310344827586
2020-04-27,3,381,386168,"Madison",0.78740157480315
2020-04-28,6,545,386168,"Madison",1.10091743119266
2020-04-29,2,264,386168,"Madison",0.757575757575758
2020-04-30,4,238,386168,"Madison",1.68067226890756
2020-05-01,2,245,386168,"Madison",0.816326530612245
2020-05-02,3,245,386168,"Madison",1.22448979591837
2020-05-03,3,190,386168,"Madison",1.57894736842105
2020-05-04,5,292,386168,"Madison",1.71232876712329
2020-05-05,1,244,386168,"Madison",0.409836065573771
2020-05-06,2,371,386168,"Madison",0.539083557951482
2020-05-07,9,297,386168,"Madison",3.03030303030303
2020-05-08,8,242,386168,"Madison",3.30578512396694
2020-05-09,7,204,386168,"Madison",3.43137254901961
2020-05-10,8,215,386168,"Madison",3.72093023255814
2020-05-11,2,313,386168,"Madison",0.638977635782748
2020-05-12,7,344,386168,"Madison",2.03488372093023
2020-05-13,5,402,386168,"Madison",1.24378109452736
2020-05-14,9,802,386168,"Madison",1.12219451371571
2020-05-15,14,477,386168,"Madison",2.93501048218029
2020-05-16,18,470,386168,"Madison",3.82978723404255
2020-05-17,0,181,386168,"Madison",0
2020-05-18,4,293,386168,"Madison",1.36518771331058
2020-05-19,15,943,386168,"Madison",1.59066808059385
2020-05-20,9,708,386168,"Madison",1.27118644067797
2020-05-21,12,1270,386168,"Madison",0.94488188976378
2020-05-22,13,749,386168,"Madison",1.73564753004005
2020-05-23,4,341,386168,"Madison",1.17302052785924
2020-05-24,5,614,386168,"Madison",0.814332247557003
2020-05-25,18,1093,386168,"Madison",1.64684354986276
2020-05-26,13,688,386168,"Madison",1.88953488372093
2020-05-27,18,1412,386168,"Madison",1.27478753541076
2020-05-28,22,638,386168,"Madison",3.44827586206897
2020-05-29,19,380,386168,"Madison",5
2020-05-30,4,196,386168,"Madison",2.04081632653061
2020-05-31,2,179,386168,"Madison",1.11731843575419
2020-06-01,15,1087,386168,"Madison",1.37994480220791
2020-06-02,15,1049,386168,"Madison",1.42993326978074
2020-06-03,13,834,386168,"Madison",1.55875299760192
2020-06-04,8,721,386168,"Madison",1.10957004160888
2020-06-05,15,1018,386168,"Madison",1.47347740667976
2020-06-06,15,574,386168,"Madison",2.61324041811847
2020-06-07,12,638,386168,"Madison",1.88087774294671
2020-06-08,13,457,386168,"Madison",2.84463894967177
2020-06-09,11,1096,386168,"Madison",1.0036496350365
2020-06-10,15,485,386168,"Madison",3.09278350515464
2020-06-11,22,1628,386168,"Madison",1.35135135135135
2020-06-12,8,731,386168,"Madison",1.09439124487004
2020-06-13,21,798,386168,"Madison",2.63157894736842
2020-06-14,11,718,386168,"Madison",1.53203342618384
2020-06-15,11,406,386168,"Madison",2.70935960591133
2020-06-16,16,1007,386168,"Madison",1.5888778550149
2020-06-17,16,544,386168,"Madison",2.94117647058824
2020-06-18,19,1130,386168,"Madison",1.68141592920354
2020-06-19,29,496,386168,"Madison",5.84677419354839
2020-06-20,33,765,386168,"Madison",4.31372549019608
2020-06-21,32,919,386168,"Madison",3.48204570184984
2020-06-22,27,490,386168,"Madison",5.51020408163265
2020-06-23,56,1326,386168,"Madison",4.22322775263952
2020-06-24,75,1450,386168,"Madison",5.17241379310345
2020-06-25,77,1316,386168,"Madison",5.85106382978723
2020-06-26,96,1041,386168,"Madison",9.22190201729107
2020-06-27,100,930,386168,"Madison",10.752688172043
2020-06-28,76,1436,386168,"Madison",5.2924791086351
2020-06-29,128,1325,386168,"Madison",9.66037735849057
2020-06-30,71,1320,386168,"Madison",5.37878787878788
2020-07-01,92,1271,386168,"Madison",7.23839496459481
2020-07-02,95,2031,386168,"Madison",4.67749876907927
2020-07-03,107,2100,386168,"Madison",5.09523809523809
2020-07-04,69,2097,386168,"Madison",3.29041487839771
2020-07-05,71,1167,386168,"Madison",6.08397600685518
2020-07-06,42,649,386168,"Madison",6.47149460708783
2020-07-07,62,1430,386168,"Madison",4.33566433566434
2020-07-08,57,1361,386168,"Madison",4.18809698750918
2020-07-09,98,1745,386168,"Madison",5.61604584527221
2020-07-10,92,1304,386168,"Madison",7.05521472392638
2020-07-11,77,1517,386168,"Madison",5.07580751483191
2020-07-12,43,944,386168,"Madison",4.55508474576271
2020-07-13,81,2081,386168,"Madison",3.89235944257568
2020-07-14,68,1808,386168,"Madison",3.76106194690265
2020-07-15,57,1096,386168,"Madison",5.2007299270073
2020-07-16,58,1438,386168,"Madison",4.03337969401947
2020-07-17,57,1351,386168,"Madison",4.21909696521096
2020-07-18,43,1409,386168,"Madison",3.05180979418027
2020-07-19,47,977,386168,"Madison",4.81064483111566
2020-07-20,27,985,386168,"Madison",2.74111675126904
2020-07-21,46,1470,386168,"Madison",3.12925170068027
2020-07-22,35,947,386168,"Madison",3.69588173178458
2020-07-23,54,1816,386168,"Madison",2.97356828193833
2020-07-24,40,743,386168,"Madison",5.3835800807537
2020-07-25,40,1006,386168,"Madison",3.97614314115308
2020-07-26,28,1034,386168,"Madison",2.70793036750484
2020-07-27,35,403,386168,"Madison",8.6848635235732
2020-07-28,41,1325,386168,"Madison",3.09433962264151
2020-07-29,28,1136,386168,"Madison",2.46478873239437
2020-07-30,55,1195,386168,"Madison",4.60251046025105
2020-07-31,18,1031,386168,"Madison",1.7458777885548
2020-08-01,52,850,386168,"Madison",6.11764705882353
2020-08-02,33,724,386168,"Madison",4.55801104972376
2020-08-03,27,371,386168,"Madison",7.27762803234501
2020-08-04,70,1361,386168,"Madison",5.14327700220426
2020-08-05,35,1558,386168,"Madison",2.24646983311938
2020-08-06,54,1012,386168,"Madison",5.33596837944664
2020-08-07,36,1201,386168,"Madison",2.99750208159867
2020-08-08,36,790,386168,"Madison",4.55696202531646
2020-08-09,15,797,386168,"Madison",1.88205771643664
2020-08-10,22,325,386168,"Madison",6.76923076923077
2020-08-11,43,1143,386168,"Madison",3.76202974628171
2020-08-12,30,1286,386168,"Madison",2.33281493001555
2020-08-13,57,974,386168,"Madison",5.85215605749487
2020-08-14,30,975,386168,"Madison",3.07692307692308
2020-08-15,42,870,386168,"Madison",4.82758620689655
2020-08-16,15,728,386168,"Madison",2.06043956043956
2020-08-17,12,286,386168,"Madison",4.1958041958042
2020-08-18,22,880,386168,"Madison",2.5
2020-08-19,22,618,386168,"Madison",3.55987055016181
2020-08-20,27,879,386168,"Madison",3.07167235494881
2020-08-21,36,464,386168,"Madison",7.75862068965517
2020-08-22,25,591,386168,"Madison",4.23011844331641
2020-08-23,24,529,386168,"Madison",4.53686200378072
2020-08-24,34,271,386168,"Madison",12.5461254612546
2020-08-25,40,836,386168,"Madison",4.78468899521531
2020-08-26,80,980,386168,"Madison",8.16326530612245
2020-08-27,34,701,386168,"Madison",4.85021398002853
2020-08-28,45,714,386168,"Madison",6.30252100840336
2020-08-29,39,565,386168,"Madison",6.90265486725664
2020-08-30,6,690,386168,"Madison",0.869565217391304
2020-08-31,83,635,386168,"Madison",13.0708661417323
2020-09-01,42,488,386168,"Madison",8.60655737704918
2020-09-02,63,847,386168,"Madison",7.43801652892562
2020-09-03,150,810,386168,"Madison",18.5185185185185
2020-09-04,156,940,386168,"Madison",16.5957446808511
2020-09-05,152,1085,386168,"Madison",14.0092165898618
2020-09-06,78,611,386168,"Madison",12.7659574468085
2020-09-07,206,910,386168,"Madison",22.6373626373626
2020-09-08,57,238,386168,"Madison",23.9495798319328
2020-09-09,478,1732,386168,"Madison",27.5981524249423
2020-09-10,210,1026,386168,"Madison",20.4678362573099
2020-09-11,153,693,386168,"Madison",22.0779220779221
2020-09-12,181,1311,386168,"Madison",13.8062547673532
2020-09-13,171,1120,386168,"Madison",15.2678571428571
2020-09-14,96,559,386168,"Madison",17.1735241502683
2020-09-15,69,839,386168,"Madison",8.22407628128725
2020-09-16,231,1483,386168,"Madison",15.5765340525961
2020-09-17,182,1339,386168,"Madison",13.5922330097087
2020-09-18,145,934,386168,"Madison",15.524625267666
2020-09-19,143,1117,386168,"Madison",12.8021486123545
2020-09-20,76,700,386168,"Madison",10.8571428571429
2020-09-21,44,626,386168,"Madison",7.02875399361022
2020-09-22,69,789,386168,"Madison",8.74524714828897
2020-09-23,132,1119,386168,"Madison",11.7962466487936
2020-09-24,102,784,386168,"Madison",13.0102040816327
2020-09-25,100,1126,386168,"Madison",8.8809946714032
2020-09-26,93,987,386168,"Madison",9.42249240121581
2020-09-27,111,1183,386168,"Madison",9.38292476754015
2020-09-28,82,678,386168,"Madison",12.094395280236
2020-09-29,80,895,386168,"Madison",8.93854748603352
2020-09-30,131,1089,386168,"Madison",12.0293847566575
2020-10-01,60,927,386168,"Madison",6.47249190938511
2020-10-02,86,812,386168,"Madison",10.5911330049261
2020-10-03,80,943,386168,"Madison",8.48356309650053
2020-10-04,52,1022,386168,"Madison",5.0880626223092
2020-10-05,122,918,386168,"Madison",13.2897603485839
2020-10-06,56,495,386168,"Madison",11.3131313131313
2020-10-07,89,756,386168,"Madison",11.7724867724868
2020-10-08,130,1261,386168,"Madison",10.3092783505155
2020-10-09,133,1263,386168,"Madison",10.5304829770388
2020-10-10,117,1046,386168,"Madison",11.1854684512428
2020-10-11,122,948,386168,"Madison",12.8691983122363
2020-10-12,82,871,386168,"Madison",9.41446613088404
2020-10-13,114,733,386168,"Madison",15.5525238744884
2020-10-14,146,1175,386168,"Madison",12.4255319148936
2020-10-15,164,1013,386168,"Madison",16.1895360315893
2020-10-16,144,641,386168,"Madison",22.4648985959438
2020-10-17,0,827,386168,"Madison",0
2020-10-18,3,1209,386168,"Madison",0.248138957816377
2020-10-19,230,696,386168,"Madison",33.0459770114943
2020-10-20,221,594,386168,"Madison",37.2053872053872
2020-10-21,145,1046,386168,"Madison",13.8623326959847
2020-10-22,180,1054,386168,"Madison",17.0777988614801
2020-10-23,201,1191,386168,"Madison",16.8765743073048
2020-10-24,220,1029,386168,"Madison",21.379980563654
2020-10-25,126,1008,386168,"Madison",12.5
2020-10-26,205,1022,386168,"Madison",20.0587084148728
2020-10-27,298,749,386168,"Madison",39.7863818424566
2020-10-28,162,1080,386168,"Madison",15
2020-10-29,329,1171,386168,"Madison",28.0956447480786
2020-10-30,209,1169,386168,"Madison",17.8785286569718
2020-10-31,135,1054,386168,"Madison",12.8083491461101
2020-11-01,152,673,386168,"Madison",22.5854383358098
2020-11-02,456,1504,386168,"Madison",30.3191489361702
2020-11-03,158,888,386168,"Madison",17.7927927927928
2020-11-04,237,874,386168,"Madison",27.116704805492
2020-11-05,399,1172,386168,"Madison",34.0443686006826
2020-11-06,346,1289,386168,"Madison",26.8425135764158
2020-11-07,172,738,386168,"Madison",23.3062330623306
2020-11-08,206,824,386168,"Madison",25
2020-11-09,560,1568,386168,"Madison",35.7142857142857
2020-11-10,361,1235,386168,"Madison",29.2307692307692
2020-11-11,495,1133,386168,"Madison",43.6893203883495
2020-11-12,312,933,386168,"Madison",33.4405144694534
2020-11-13,264,1773,386168,"Madison",14.8900169204738
2020-11-14,298,1270,386168,"Madison",23.4645669291339
2020-11-15,373,676,386168,"Madison",55.1775147928994
2020-11-16,532,1668,386168,"Madison",31.89448441247
2020-11-17,446,1684,386168,"Madison",26.4845605700713
2020-11-18,288,1056,386168,"Madison",27.2727272727273
2020-11-19,392,1883,386168,"Madison",20.817843866171
2020-11-20,278,1219,386168,"Madison",22.805578342904
2020-11-21,153,1238,386168,"Madison",12.3586429725363
2020-11-22,135,1170,386168,"Madison",11.5384615384615
2020-11-23,596,1756,386168,"Madison",33.9407744874715
2020-11-24,203,1134,386168,"Madison",17.9012345679012
2020-11-25,290,1324,386168,"Madison",21.9033232628399
2020-11-26,37,773,386168,"Madison",4.78654592496766
2020-11-27,331,733,386168,"Madison",45.1568894952251
2020-11-28,278,837,386168,"Madison",33.2138590203106
2020-11-29,193,720,386168,"Madison",26.8055555555556
2020-11-30,89,313,386168,"Madison",28.4345047923323
2020-12-01,202,737,386168,"Madison",27.4084124830393
2020-12-02,313,1143,386168,"Madison",27.3840769903762
2020-12-03,294,1092,386168,"Madison",26.9230769230769
2020-12-04,219,848,386168,"Madison",25.8254716981132
2020-12-05,112,719,386168,"Madison",15.57719054242
2020-12-06,199,685,386168,"Madison",29.0510948905109
2020-12-07,99,441,386168,"Madison",22.4489795918367
2020-12-08,151,618,386168,"Madison",24.4336569579288
2020-12-09,230,958,386168,"Madison",24.0083507306889
2020-12-10,165,738,386168,"Madison",22.3577235772358
2020-12-11,214,851,386168,"Madison",25.1468860164512
2020-12-12,155,882,386168,"Madison",17.5736961451247
2020-12-13,139,465,386168,"Madison",29.8924731182796
2020-12-14,54,327,386168,"Madison",16.5137614678899
2020-12-15,88,596,386168,"Madison",14.7651006711409
2020-12-16,209,956,386168,"Madison",21.8619246861925
2020-12-17,173,700,386168,"Madison",24.7142857142857
2020-12-18,155,939,386168,"Madison",16.506922257721
2020-12-19,85,576,386168,"Madison",14.7569444444444
2020-12-20,95,648,386168,"Madison",14.6604938271605
2020-12-21,57,7051,386168,"Madison",0.808395972202524
2020-12-22,123,690,386168,"Madison",17.8260869565217
2020-12-23,159,951,386168,"Madison",16.7192429022082
2020-12-24,117,806,386168,"Madison",14.5161290322581
2020-12-25,0,346,386168,"Madison",0
2020-12-26,132,350,386168,"Madison",37.7142857142857
2020-12-27,101,527,386168,"Madison",19.1650853889943
2020-12-28,68,288,386168,"Madison",23.6111111111111
2020-12-29,100,368,386168,"Madison",27.1739130434783
2020-12-30,186,678,386168,"Madison",27.4336283185841
2020-12-31,189,829,386168,"Madison",22.7985524728589
2021-01-01,0,305,386168,"Madison",0
2021-01-02,210,378,386168,"Madison",55.5555555555556
2021-01-03,170,500,386168,"Madison",34
2021-01-04,124,374,386168,"Madison",33.1550802139037
2021-01-05,183,564,386168,"Madison",32.4468085106383
2021-01-06,310,947,386168,"Madison",32.7349524815206
2021-01-07,299,893,386168,"Madison",33.4826427771557
2021-01-08,147,754,386168,"Madison",19.4960212201592
2021-01-09,150,617,386168,"Madison",24.3111831442464
2021-01-10,110,505,386168,"Madison",21.7821782178218
2021-01-11,81,328,386168,"Madison",24.6951219512195
2021-01-12,127,551,386168,"Madison",23.049001814882
2021-01-13,190,886,386168,"Madison",21.4446952595937
2021-01-14,148,762,386168,"Madison",19.4225721784777
2021-01-15,130,823,386168,"Madison",15.7958687727825
2021-01-16,103,484,386168,"Madison",21.2809917355372
2021-01-17,63,427,386168,"Madison",14.7540983606557
2021-01-18,47,497,386168,"Madison",9.45674044265593
2021-01-19,57,603,386168,"Madison",9.45273631840796
2021-01-20,142,985,386168,"Madison",14.4162436548223
2021-01-21,149,1184,386168,"Madison",12.5844594594595
2021-01-22,121,1234,386168,"Madison",9.80551053484603
2021-01-23,96,779,386168,"Madison",12.3234916559692
2021-01-24,81,372,386168,"Madison",21.7741935483871
2021-01-25,53,659,386168,"Madison",8.04248861911988
2021-01-26,60,737,386168,"Madison",8.14111261872456
2021-01-27,177,825,386168,"Madison",21.4545454545455
2021-01-28,111,695,386168,"Madison",15.9712230215827
2021-01-29,114,713,386168,"Madison",15.9887798036466
2021-01-30,88,489,386168,"Madison",17.9959100204499
2021-01-31,57,325,386168,"Madison",17.5384615384615
2021-02-01,46,318,386168,"Madison",14.4654088050314
2021-02-02,73,385,386168,"Madison",18.961038961039
2021-02-03,179,705,386168,"Madison",25.3900709219858
2021-02-04,102,407,386168,"Madison",25.0614250614251
2021-02-05,84,473,386168,"Madison",17.7589852008457
2021-02-06,70,346,386168,"Madison",20.2312138728324
2021-02-07,90,390,386168,"Madison",23.0769230769231
2021-02-08,39,354,386168,"Madison",11.0169491525424
2021-02-09,75,515,386168,"Madison",14.5631067961165
2021-02-10,114,652,386168,"Madison",17.4846625766871
2021-02-11,76,458,386168,"Madison",16.5938864628821
2021-02-12,70,420,386168,"Madison",16.6666666666667
2021-02-13,44,296,386168,"Madison",14.8648648648649
2021-02-14,42,272,386168,"Madison",15.4411764705882
2021-02-15,41,235,386168,"Madison",17.4468085106383
2021-02-16,75,358,386168,"Madison",20.9497206703911
2021-02-17,136,490,386168,"Madison",27.7551020408163
2021-02-18,136,508,386168,"Madison",26.7716535433071
2021-02-19,93,475,386168,"Madison",19.5789473684211
2021-02-20,69,391,386168,"Madison",17.6470588235294
2021-02-21,47,274,386168,"Madison",17.1532846715328
2021-02-22,28,270,386168,"Madison",10.3703703703704
2021-02-23,80,350,386168,"Madison",22.8571428571429
2021-02-24,55,479,386168,"Madison",11.482254697286
2021-02-25,57,345,386168,"Madison",16.5217391304348
2021-02-26,75,452,386168,"Madison",16.5929203539823
2021-02-27,35,327,386168,"Madison",10.7033639143731
2021-02-28,43,253,386168,"Madison",16.99604743083
2021-03-01,30,253,386168,"Madison",11.8577075098814
2021-03-02,59,379,386168,"Madison",15.5672823218997
2021-03-03,100,492,386168,"Madison",20.3252032520325
2021-03-04,42,341,386168,"Madison",12.316715542522
2021-03-05,64,427,386168,"Madison",14.9882903981265
2021-03-06,43,345,386168,"Madison",12.463768115942
2021-03-07,23,281,386168,"Madison",8.18505338078292
2021-03-08,17,197,386168,"Madison",8.62944162436548
2021-03-09,41,408,386168,"Madison",10.0490196078431
2021-03-10,63,438,386168,"Madison",14.3835616438356
2021-03-11,57,382,386168,"Madison",14.9214659685864
2021-03-12,40,385,386168,"Madison",10.3896103896104
2021-03-13,41,251,386168,"Madison",16.3346613545817
2021-03-14,19,182,386168,"Madison",10.4395604395604
2021-03-15,37,270,386168,"Madison",13.7037037037037
2021-03-16,35,322,386168,"Madison",10.8695652173913
2021-03-17,55,449,386168,"Madison",12.2494432071269
2021-03-18,38,347,386168,"Madison",10.9510086455331
2021-03-19,15,323,386168,"Madison",4.64396284829721
2021-03-20,36,277,386168,"Madison",12.9963898916968
2021-03-21,20,260,386168,"Madison",7.69230769230769
2021-03-22,19,198,386168,"Madison",9.5959595959596
2021-03-23,53,328,386168,"Madison",16.1585365853659
2021-03-24,52,422,386168,"Madison",12.3222748815166
2021-03-25,45,347,386168,"Madison",12.9682997118156
2021-03-26,41,348,386168,"Madison",11.7816091954023
2021-03-27,32,290,386168,"Madison",11.0344827586207
2021-03-28,33,269,386168,"Madison",12.2676579925651
2021-03-29,24,221,386168,"Madison",10.8597285067873
2021-03-30,28,309,386168,"Madison",9.06148867313916
2021-03-31,53,326,386168,"Madison",16.2576687116564
2021-04-01,65,320,386168,"Madison",20.3125
2021-04-02,64,390,386168,"Madison",16.4102564102564
2021-04-03,64,329,386168,"Madison",19.4528875379939
2021-04-04,55,297,386168,"Madison",18.5185185185185
2021-04-05,35,273,386168,"Madison",12.8205128205128
2021-04-06,49,392,386168,"Madison",12.5
2021-04-07,109,485,386168,"Madison",22.4742268041237
2021-04-08,81,383,386168,"Madison",21.1488250652742
2021-04-09,72,413,386168,"Madison",17.4334140435835
2021-04-10,77,345,386168,"Madison",22.3188405797101
2021-04-11,35,290,386168,"Madison",12.0689655172414
2021-04-12,42,244,386168,"Madison",17.2131147540984
2021-04-13,69,392,386168,"Madison",17.6020408163265
2021-04-14,80,461,386168,"Madison",17.353579175705
2021-04-15,64,362,386168,"Madison",17.6795580110497
2021-04-16,45,354,386168,"Madison",12.7118644067797
2021-04-17,54,344,386168,"Madison",15.6976744186047
2021-04-18,36,284,386168,"Madison",12.6760563380282
2021-04-19,36,227,386168,"Madison",15.8590308370044
2021-04-20,55,373,386168,"Madison",14.745308310992
2021-04-21,71,486,386168,"Madison",14.6090534979424
2021-04-22,53,387,386168,"Madison",13.6950904392765
2021-04-23,46,414,386168,"Madison",11.1111111111111
2021-04-24,43,313,386168,"Madison",13.7380191693291
2021-04-25,22,265,386168,"Madison",8.30188679245283
2021-04-26,32,236,386168,"Madison",13.5593220338983
2021-04-27,40,378,386168,"Madison",10.5820105820106
2021-04-28,63,502,386168,"Madison",12.5498007968127
2021-04-29,52,483,386168,"Madison",10.7660455486542
2021-04-30,34,365,386168,"Madison",9.31506849315068
2021-05-01,38,318,386168,"Madison",11.9496855345912
2021-05-02,25,246,386168,"Madison",10.1626016260163
2021-05-03,18,233,386168,"Madison",7.72532188841202
2021-05-04,38,341,386168,"Madison",11.1436950146628
2021-05-05,51,454,386168,"Madison",11.2334801762115
2021-05-06,40,381,386168,"Madison",10.498687664042
2021-05-07,21,370,386168,"Madison",5.67567567567568
2021-05-08,26,288,386168,"Madison",9.02777777777778
2021-05-09,9,214,386168,"Madison",4.20560747663551
2021-05-10,9,226,386168,"Madison",3.98230088495575
2021-05-11,18,295,386168,"Madison",6.10169491525424
2021-05-12,15,343,386168,"Madison",4.3731778425656
2021-05-13,28,405,386168,"Madison",6.91358024691358
2021-05-14,40,382,386168,"Madison",10.4712041884817
2021-05-15,10,323,386168,"Madison",3.09597523219814
2021-05-16,3,153,386168,"Madison",1.96078431372549
2021-05-17,20,215,386168,"Madison",9.30232558139535
2021-05-18,23,350,386168,"Madison",6.57142857142857
2021-05-19,32,361,386168,"Madison",8.86426592797784
2021-05-20,19,271,386168,"Madison",7.01107011070111
2021-05-21,18,332,386168,"Madison",5.42168674698795
2021-05-22,17,271,386168,"Madison",6.27306273062731
2021-05-23,9,192,386168,"Madison",4.6875
2021-05-24,9,178,386168,"Madison",5.0561797752809
2021-05-25,17,295,386168,"Madison",5.76271186440678
2021-05-26,15,272,386168,"Madison",5.51470588235294
2021-05-27,7,221,386168,"Madison",3.16742081447964
2021-05-28,9,182,386168,"Madison",4.94505494505495
2021-05-29,11,190,386168,"Madison",5.78947368421053
2021-05-30,5,130,386168,"Madison",3.84615384615385
2021-05-31,2,136,386168,"Madison",1.47058823529412
2021-06-01,5,169,386168,"Madison",2.9585798816568
2021-06-02,10,25,386168,"Madison",40
2021-06-03,9,242,386168,"Madison",3.71900826446281
2021-06-04,5,264,386168,"Madison",1.89393939393939
2021-06-05,2,217,386168,"Madison",0.921658986175115
2021-06-06,7,192,386168,"Madison",3.64583333333333
2021-06-07,10,150,386168,"Madison",6.66666666666667
2021-06-08,7,215,386168,"Madison",3.25581395348837
2021-06-09,2,249,386168,"Madison",0.803212851405622
2021-06-10,9,182,386168,"Madison",4.94505494505495
2021-06-11,13,234,386168,"Madison",5.55555555555556
2021-06-12,3,223,386168,"Madison",1.34529147982063
2021-06-13,5,168,386168,"Madison",2.97619047619048
2021-06-14,3,74,386168,"Madison",4.05405405405405
2021-06-15,0,93,386168,"Madison",0
2021-06-16,14,386,386168,"Madison",3.62694300518135
2021-06-17,11,178,386168,"Madison",6.17977528089888
2021-06-18,3,194,386168,"Madison",1.54639175257732
2021-06-19,7,251,386168,"Madison",2.78884462151394
2021-06-20,1,97,386168,"Madison",1.03092783505155
2021-06-21,3,201,386168,"Madison",1.49253731343284
2021-06-22,4,210,386168,"Madison",1.9047619047619
2021-06-23,5,245,386168,"Madison",2.04081632653061
2021-06-24,6,174,386168,"Madison",3.44827586206897
2021-06-25,5,208,386168,"Madison",2.40384615384615
2021-06-26,12,182,386168,"Madison",6.59340659340659
2021-06-27,4,155,386168,"Madison",2.58064516129032
2021-06-28,6,160,386168,"Madison",3.75
2021-06-29,6,190,386168,"Madison",3.15789473684211
2021-06-30,11,206,386168,"Madison",5.33980582524272
2021-07-01,5,194,386168,"Madison",2.57731958762887
2021-07-02,9,318,386168,"Madison",2.83018867924528
