"Date","Cases","Tests","Population","Site","Per_pos"
2021-01-01,59,271,130799,"MMSD-P11",21.7712177121771
2021-01-02,0,118,130799,"MMSD-P11",0
2021-01-03,64,111,130799,"MMSD-P11",57.6576576576577
2021-01-04,56,184,130799,"MMSD-P11",30.4347826086957
2021-01-05,55,157,130799,"MMSD-P11",35.031847133758
2021-01-06,55,158,130799,"MMSD-P11",34.8101265822785
2021-01-07,112,335,130799,"MMSD-P11",33.4328358208955
2021-01-08,73,278,130799,"MMSD-P11",26.2589928057554
2021-01-09,55,255,130799,"MMSD-P11",21.5686274509804
2021-01-10,53,218,130799,"MMSD-P11",24.3119266055046
2021-01-11,35,162,130799,"MMSD-P11",21.6049382716049
2021-01-12,26,88,130799,"MMSD-P11",29.5454545454545
2021-01-13,34,81,130799,"MMSD-P11",41.9753086419753
2021-01-14,67,285,130799,"MMSD-P11",23.5087719298246
2021-01-15,34,261,130799,"MMSD-P11",13.0268199233716
2021-01-16,47,285,130799,"MMSD-P11",16.4912280701754
2021-01-17,32,167,130799,"MMSD-P11",19.1616766467066
2021-01-18,20,172,130799,"MMSD-P11",11.6279069767442
2021-01-19,9,120,130799,"MMSD-P11",7.5
2021-01-20,14,101,130799,"MMSD-P11",13.8613861386139
2021-01-21,54,271,130799,"MMSD-P11",19.9261992619926
2021-01-22,55,359,130799,"MMSD-P11",15.3203342618384
2021-01-23,40,385,130799,"MMSD-P11",10.3896103896104
2021-01-24,31,242,130799,"MMSD-P11",12.8099173553719
2021-01-25,20,132,130799,"MMSD-P11",15.1515151515152
2021-01-26,23,154,130799,"MMSD-P11",14.9350649350649
2021-01-27,24,147,130799,"MMSD-P11",16.3265306122449
2021-01-28,71,262,130799,"MMSD-P11",27.0992366412214
2021-01-29,28,191,130799,"MMSD-P11",14.6596858638743
2021-01-30,29,183,130799,"MMSD-P11",15.8469945355191
2021-01-31,24,160,130799,"MMSD-P11",15
2021-02-01,9,74,130799,"MMSD-P11",12.1621621621622
2021-02-02,7,25,130799,"MMSD-P11",28
2021-02-03,9,65,130799,"MMSD-P11",13.8461538461538
2021-02-04,38,191,130799,"MMSD-P11",19.8952879581152
2021-02-05,22,108,130799,"MMSD-P11",20.3703703703704
2021-02-06,16,83,130799,"MMSD-P11",19.2771084337349
2021-02-07,13,124,130799,"MMSD-P11",10.4838709677419
2021-02-08,26,128,130799,"MMSD-P11",20.3125
2021-02-09,8,71,130799,"MMSD-P11",11.2676056338028
2021-02-10,9,63,130799,"MMSD-P11",14.2857142857143
2021-02-11,18,146,130799,"MMSD-P11",12.3287671232877
2021-02-12,17,96,130799,"MMSD-P11",17.7083333333333
2021-02-13,17,39,130799,"MMSD-P11",43.5897435897436
2021-02-14,11,47,130799,"MMSD-P11",23.4042553191489
2021-02-15,6,57,130799,"MMSD-P11",10.5263157894737
2021-02-16,5,28,130799,"MMSD-P11",17.8571428571429
2021-02-17,8,72,130799,"MMSD-P11",11.1111111111111
2021-02-18,10,84,130799,"MMSD-P11",11.9047619047619
2021-02-19,14,120,130799,"MMSD-P11",11.6666666666667
2021-02-20,20,124,130799,"MMSD-P11",16.1290322580645
2021-02-21,12,132,130799,"MMSD-P11",9.09090909090909
2021-02-22,5,84,130799,"MMSD-P11",5.95238095238095
2021-02-23,5,86,130799,"MMSD-P11",5.81395348837209
2021-02-24,18,78,130799,"MMSD-P11",23.0769230769231
2021-02-25,10,94,130799,"MMSD-P11",10.6382978723404
2021-02-26,13,62,130799,"MMSD-P11",20.9677419354839
2021-02-27,29,147,130799,"MMSD-P11",19.7278911564626
2021-02-28,12,95,130799,"MMSD-P11",12.6315789473684
2021-03-01,11,74,130799,"MMSD-P11",14.8648648648649
2021-03-02,7,38,130799,"MMSD-P11",18.4210526315789
2021-03-03,12,61,130799,"MMSD-P11",19.672131147541
2021-03-04,30,187,130799,"MMSD-P11",16.0427807486631
2021-03-05,17,107,130799,"MMSD-P11",15.8878504672897
2021-03-06,20,118,130799,"MMSD-P11",16.9491525423729
2021-03-07,16,134,130799,"MMSD-P11",11.9402985074627
2021-03-08,6,67,130799,"MMSD-P11",8.95522388059701
2021-03-09,4,72,130799,"MMSD-P11",5.55555555555556
2021-03-10,7,111,130799,"MMSD-P11",6.30630630630631
2021-03-11,15,135,130799,"MMSD-P11",11.1111111111111
2021-03-12,12,95,130799,"MMSD-P11",12.6315789473684
2021-03-13,10,105,130799,"MMSD-P11",9.52380952380952
2021-03-14,6,101,130799,"MMSD-P11",5.94059405940594
2021-03-15,2,59,130799,"MMSD-P11",3.38983050847458
2021-03-16,12,81,130799,"MMSD-P11",14.8148148148148
2021-03-17,7,53,130799,"MMSD-P11",13.2075471698113
2021-03-18,24,139,130799,"MMSD-P11",17.2661870503597
2021-03-19,8,92,130799,"MMSD-P11",8.69565217391304
2021-03-20,5,33,130799,"MMSD-P11",15.1515151515152
2021-03-21,11,184,130799,"MMSD-P11",5.97826086956522
2021-03-22,9,94,130799,"MMSD-P11",9.57446808510638
2021-03-23,12,26,130799,"MMSD-P11",46.1538461538462
2021-03-24,20,157,130799,"MMSD-P11",12.7388535031847
2021-03-25,17,132,130799,"MMSD-P11",12.8787878787879
2021-03-26,15,82,130799,"MMSD-P11",18.2926829268293
2021-03-27,14,82,130799,"MMSD-P11",17.0731707317073
2021-03-28,12,125,130799,"MMSD-P11",9.6
2021-03-29,14,106,130799,"MMSD-P11",13.2075471698113
2021-03-30,7,34,130799,"MMSD-P11",20.5882352941176
2021-03-31,9,131,130799,"MMSD-P11",6.87022900763359
2021-04-01,21,119,130799,"MMSD-P11",17.6470588235294
2021-04-02,20,105,130799,"MMSD-P11",19.047619047619
2021-04-03,18,134,130799,"MMSD-P11",13.4328358208955
2021-04-04,17,116,130799,"MMSD-P11",14.6551724137931
2021-04-05,18,113,130799,"MMSD-P11",15.929203539823
2021-04-06,7,72,130799,"MMSD-P11",9.72222222222222
2021-04-07,9,149,130799,"MMSD-P11",6.04026845637584
2021-04-08,41,208,130799,"MMSD-P11",19.7115384615385
2021-04-09,24,129,130799,"MMSD-P11",18.6046511627907
2021-04-10,30,159,130799,"MMSD-P11",18.8679245283019
2021-04-11,29,156,130799,"MMSD-P11",18.5897435897436
2021-04-12,20,115,130799,"MMSD-P11",17.3913043478261
2021-04-13,14,70,130799,"MMSD-P11",20
2021-04-14,26,158,130799,"MMSD-P11",16.4556962025316
2021-04-15,15,147,130799,"MMSD-P11",10.2040816326531
2021-04-16,13,121,130799,"MMSD-P11",10.7438016528926
2021-04-17,13,143,130799,"MMSD-P11",9.09090909090909
2021-04-18,25,142,130799,"MMSD-P11",17.6056338028169
2021-04-19,12,101,130799,"MMSD-P11",11.8811881188119
2021-04-20,11,56,130799,"MMSD-P11",19.6428571428571
2021-04-21,18,144,130799,"MMSD-P11",12.5
2021-04-22,29,157,130799,"MMSD-P11",18.4713375796178
2021-04-23,26,160,130799,"MMSD-P11",16.25
2021-04-24,22,180,130799,"MMSD-P11",12.2222222222222
2021-04-25,21,143,130799,"MMSD-P11",14.6853146853147
2021-04-26,9,95,130799,"MMSD-P11",9.47368421052632
2021-04-27,9,81,130799,"MMSD-P11",11.1111111111111
2021-04-28,13,100,130799,"MMSD-P11",13
2021-04-29,22,203,130799,"MMSD-P11",10.8374384236453
2021-04-30,21,235,130799,"MMSD-P11",8.93617021276596
2021-05-01,6,145,130799,"MMSD-P11",4.13793103448276
2021-05-02,14,156,130799,"MMSD-P11",8.97435897435897
2021-05-03,4,81,130799,"MMSD-P11",4.93827160493827
2021-05-04,6,86,130799,"MMSD-P11",6.97674418604651
2021-05-05,14,108,130799,"MMSD-P11",12.962962962963
2021-05-06,15,174,130799,"MMSD-P11",8.62068965517241
2021-05-07,12,127,130799,"MMSD-P11",9.44881889763779
2021-05-08,6,151,130799,"MMSD-P11",3.97350993377483
2021-05-09,9,118,130799,"MMSD-P11",7.6271186440678
2021-05-10,6,90,130799,"MMSD-P11",6.66666666666667
2021-05-11,1,84,130799,"MMSD-P11",1.19047619047619
2021-05-12,8,135,130799,"MMSD-P11",5.92592592592593
2021-05-13,3,132,130799,"MMSD-P11",2.27272727272727
2021-05-14,9,171,130799,"MMSD-P11",5.26315789473684
2021-05-15,10,147,130799,"MMSD-P11",6.80272108843537
2021-05-16,5,124,130799,"MMSD-P11",4.03225806451613
2021-05-17,1,53,130799,"MMSD-P11",1.88679245283019
2021-05-18,7,85,130799,"MMSD-P11",8.23529411764706
2021-05-19,7,123,130799,"MMSD-P11",5.69105691056911
2021-05-20,17,136,130799,"MMSD-P11",12.5
2021-05-21,8,126,130799,"MMSD-P11",6.34920634920635
2021-05-22,8,135,130799,"MMSD-P11",5.92592592592593
2021-05-23,8,111,130799,"MMSD-P11",7.20720720720721
2021-05-24,6,87,130799,"MMSD-P11",6.89655172413793
2021-05-25,0,50,130799,"MMSD-P11",0
2021-05-26,5,104,130799,"MMSD-P11",4.80769230769231
2021-05-27,7,115,130799,"MMSD-P11",6.08695652173913
2021-05-28,4,82,130799,"MMSD-P11",4.8780487804878
2021-05-29,3,85,130799,"MMSD-P11",3.52941176470588
2021-05-30,4,71,130799,"MMSD-P11",5.63380281690141
2021-05-31,0,62,130799,"MMSD-P11",0
2021-06-01,1,31,130799,"MMSD-P11",3.2258064516129
2021-06-02,2,26,130799,"MMSD-P11",7.69230769230769
2021-06-03,5,8,130799,"MMSD-P11",62.5
2021-06-04,8,77,130799,"MMSD-P11",10.3896103896104
2021-06-05,3,101,130799,"MMSD-P11",2.97029702970297
2021-06-06,4,101,130799,"MMSD-P11",3.96039603960396
2021-06-07,2,66,130799,"MMSD-P11",3.03030303030303
2021-06-08,3,37,130799,"MMSD-P11",8.10810810810811
2021-06-09,5,90,130799,"MMSD-P11",5.55555555555556
2021-06-10,3,99,130799,"MMSD-P11",3.03030303030303
2021-06-11,6,61,130799,"MMSD-P11",9.83606557377049
2021-06-12,6,81,130799,"MMSD-P11",7.40740740740741
2021-06-13,0,88,130799,"MMSD-P11",0
2021-06-14,3,54,130799,"MMSD-P11",5.55555555555556
2021-06-15,3,5,130799,"MMSD-P11",60
2021-06-16,0,3,130799,"MMSD-P11",0
2021-06-17,4,145,130799,"MMSD-P11",2.75862068965517
2021-06-18,5,44,130799,"MMSD-P11",11.3636363636364
2021-06-19,0,55,130799,"MMSD-P11",0
2021-06-20,1,94,130799,"MMSD-P11",1.06382978723404
2021-06-21,0,39,130799,"MMSD-P11",0
2021-06-22,3,65,130799,"MMSD-P11",4.61538461538461
2021-06-23,3,101,130799,"MMSD-P11",2.97029702970297
2020-04-11,NA,NA,151470,"MMSD-P18",NA
2020-04-12,2,64,151470,"MMSD-P18",3.125
2020-04-13,7,42,151470,"MMSD-P18",16.6666666666667
2020-04-14,0,36,151470,"MMSD-P18",0
2020-04-15,1,44,151470,"MMSD-P18",2.27272727272727
2020-04-16,0,71,151470,"MMSD-P18",0
2020-04-17,1,68,151470,"MMSD-P18",1.47058823529412
2020-04-18,2,67,151470,"MMSD-P18",2.98507462686567
2020-04-19,0,72,151470,"MMSD-P18",0
2020-04-20,1,41,151470,"MMSD-P18",2.4390243902439
2020-04-21,0,27,151470,"MMSD-P18",0
2020-04-22,0,68,151470,"MMSD-P18",0
2020-04-23,5,114,151470,"MMSD-P18",4.3859649122807
2020-04-24,2,135,151470,"MMSD-P18",1.48148148148148
2020-04-25,3,92,151470,"MMSD-P18",3.26086956521739
2020-04-26,0,78,151470,"MMSD-P18",0
2020-04-27,1,88,151470,"MMSD-P18",1.13636363636364
2020-04-28,0,94,151470,"MMSD-P18",0
2020-04-29,3,126,151470,"MMSD-P18",2.38095238095238
2020-04-30,0,70,151470,"MMSD-P18",0
2020-05-01,1,129,151470,"MMSD-P18",0.775193798449612
2020-05-02,0,73,151470,"MMSD-P18",0
2020-05-03,0,93,151470,"MMSD-P18",0
2020-05-04,0,100,151470,"MMSD-P18",0
2020-05-05,0,104,151470,"MMSD-P18",0
2020-05-06,1,107,151470,"MMSD-P18",0.934579439252336
2020-05-07,0,135,151470,"MMSD-P18",0
2020-05-08,0,111,151470,"MMSD-P18",0
2020-05-09,1,99,151470,"MMSD-P18",1.01010101010101
2020-05-10,6,109,151470,"MMSD-P18",5.5045871559633
2020-05-11,1,88,151470,"MMSD-P18",1.13636363636364
2020-05-12,1,130,151470,"MMSD-P18",0.769230769230769
2020-05-13,2,121,151470,"MMSD-P18",1.65289256198347
2020-05-14,7,153,151470,"MMSD-P18",4.57516339869281
2020-05-15,6,352,151470,"MMSD-P18",1.70454545454545
2020-05-16,7,162,151470,"MMSD-P18",4.32098765432099
2020-05-17,4,179,151470,"MMSD-P18",2.23463687150838
2020-05-18,0,68,151470,"MMSD-P18",0
2020-05-19,1,104,151470,"MMSD-P18",0.961538461538462
2020-05-20,4,201,151470,"MMSD-P18",1.99004975124378
2020-05-21,8,448,151470,"MMSD-P18",1.78571428571429
2020-05-22,4,413,151470,"MMSD-P18",0.968523002421308
2020-05-23,3,408,151470,"MMSD-P18",0.735294117647059
2020-05-24,0,115,151470,"MMSD-P18",0
2020-05-25,4,215,151470,"MMSD-P18",1.86046511627907
2020-05-26,5,263,151470,"MMSD-P18",1.90114068441065
2020-05-27,17,241,151470,"MMSD-P18",7.05394190871369
2020-05-28,11,233,151470,"MMSD-P18",4.72103004291846
2020-05-29,11,311,151470,"MMSD-P18",3.53697749196141
2020-05-30,6,179,151470,"MMSD-P18",3.35195530726257
2020-05-31,7,204,151470,"MMSD-P18",3.43137254901961
2020-06-01,0,50,151470,"MMSD-P18",0
2020-06-02,11,224,151470,"MMSD-P18",4.91071428571429
2020-06-03,6,344,151470,"MMSD-P18",1.74418604651163
2020-06-04,3,448,151470,"MMSD-P18",0.669642857142857
2020-06-05,2,362,151470,"MMSD-P18",0.552486187845304
2020-06-06,5,377,151470,"MMSD-P18",1.3262599469496
2020-06-07,14,209,151470,"MMSD-P18",6.69856459330144
2020-06-08,4,242,151470,"MMSD-P18",1.65289256198347
2020-06-09,4,467,151470,"MMSD-P18",0.856531049250535
2020-06-10,7,437,151470,"MMSD-P18",1.60183066361556
2020-06-11,4,147,151470,"MMSD-P18",2.72108843537415
2020-06-12,11,593,151470,"MMSD-P18",1.85497470489039
2020-06-13,7,344,151470,"MMSD-P18",2.03488372093023
2020-06-14,10,168,151470,"MMSD-P18",5.95238095238095
2020-06-15,4,101,151470,"MMSD-P18",3.96039603960396
2020-06-16,5,540,151470,"MMSD-P18",0.925925925925926
2020-06-17,8,269,151470,"MMSD-P18",2.97397769516729
2020-06-18,7,252,151470,"MMSD-P18",2.77777777777778
2020-06-19,6,299,151470,"MMSD-P18",2.0066889632107
2020-06-20,11,230,151470,"MMSD-P18",4.78260869565217
2020-06-21,15,75,151470,"MMSD-P18",20
2020-06-22,10,194,151470,"MMSD-P18",5.15463917525773
2020-06-23,19,522,151470,"MMSD-P18",3.63984674329502
2020-06-24,19,294,151470,"MMSD-P18",6.46258503401361
2020-06-25,22,422,151470,"MMSD-P18",5.21327014218009
2020-06-26,27,296,151470,"MMSD-P18",9.12162162162162
2020-06-27,27,219,151470,"MMSD-P18",12.3287671232877
2020-06-28,18,19,151470,"MMSD-P18",94.7368421052632
2020-06-29,15,47,151470,"MMSD-P18",31.9148936170213
2020-06-30,30,405,151470,"MMSD-P18",7.40740740740741
2020-07-01,13,313,151470,"MMSD-P18",4.15335463258786
2020-07-02,30,903,151470,"MMSD-P18",3.32225913621262
2020-07-03,29,519,151470,"MMSD-P18",5.58766859344894
2020-07-04,44,243,151470,"MMSD-P18",18.1069958847737
2020-07-05,20,24,151470,"MMSD-P18",83.3333333333333
2020-07-06,18,127,151470,"MMSD-P18",14.1732283464567
2020-07-07,12,679,151470,"MMSD-P18",1.76730486008837
2020-07-08,20,562,151470,"MMSD-P18",3.55871886120996
2020-07-09,14,769,151470,"MMSD-P18",1.82054616384915
2020-07-10,28,645,151470,"MMSD-P18",4.34108527131783
2020-07-11,31,321,151470,"MMSD-P18",9.65732087227414
2020-07-12,26,127,151470,"MMSD-P18",20.4724409448819
2020-07-13,10,93,151470,"MMSD-P18",10.752688172043
2020-07-14,27,619,151470,"MMSD-P18",4.36187399030695
2020-07-15,23,446,151470,"MMSD-P18",5.15695067264574
2020-07-16,24,625,151470,"MMSD-P18",3.84
2020-07-17,24,630,151470,"MMSD-P18",3.80952380952381
2020-07-18,20,241,151470,"MMSD-P18",8.29875518672199
2020-07-19,16,227,151470,"MMSD-P18",7.04845814977974
2020-07-20,18,145,151470,"MMSD-P18",12.4137931034483
2020-07-21,10,467,151470,"MMSD-P18",2.14132762312634
2020-07-22,20,733,151470,"MMSD-P18",2.72851296043656
2020-07-23,9,545,151470,"MMSD-P18",1.65137614678899
2020-07-24,19,853,151470,"MMSD-P18",2.2274325908558
2020-07-25,18,549,151470,"MMSD-P18",3.27868852459016
2020-07-26,17,252,151470,"MMSD-P18",6.74603174603175
2020-07-27,4,200,151470,"MMSD-P18",2
2020-07-28,15,767,151470,"MMSD-P18",1.95567144719687
2020-07-29,13,694,151470,"MMSD-P18",1.87319884726225
2020-07-30,11,808,151470,"MMSD-P18",1.36138613861386
2020-07-31,16,480,151470,"MMSD-P18",3.33333333333333
2020-08-01,6,498,151470,"MMSD-P18",1.20481927710843
2020-08-02,24,395,151470,"MMSD-P18",6.07594936708861
2020-08-03,10,253,151470,"MMSD-P18",3.95256916996047
2020-08-04,6,737,151470,"MMSD-P18",0.814111261872456
2020-08-05,14,831,151470,"MMSD-P18",1.68471720818291
2020-08-06,10,591,151470,"MMSD-P18",1.69204737732657
2020-08-07,16,431,151470,"MMSD-P18",3.7122969837587
2020-08-08,8,319,151470,"MMSD-P18",2.50783699059561
2020-08-09,18,317,151470,"MMSD-P18",5.6782334384858
2020-08-10,4,501,151470,"MMSD-P18",0.798403193612774
2020-08-11,8,453,151470,"MMSD-P18",1.76600441501104
2020-08-12,20,414,151470,"MMSD-P18",4.83091787439614
2020-08-13,10,456,151470,"MMSD-P18",2.19298245614035
2020-08-14,17,174,151470,"MMSD-P18",9.77011494252874
2020-08-15,7,275,151470,"MMSD-P18",2.54545454545455
2020-08-16,23,79,151470,"MMSD-P18",29.1139240506329
2020-08-17,9,235,151470,"MMSD-P18",3.82978723404255
2020-08-18,4,381,151470,"MMSD-P18",1.0498687664042
2020-08-19,12,473,151470,"MMSD-P18",2.5369978858351
2020-08-20,14,315,151470,"MMSD-P18",4.44444444444444
2020-08-21,8,230,151470,"MMSD-P18",3.47826086956522
2020-08-22,16,161,151470,"MMSD-P18",9.93788819875776
2020-08-23,11,200,151470,"MMSD-P18",5.5
2020-08-24,7,178,151470,"MMSD-P18",3.93258426966292
2020-08-25,16,427,151470,"MMSD-P18",3.74707259953162
2020-08-26,14,332,151470,"MMSD-P18",4.21686746987952
2020-08-27,25,388,151470,"MMSD-P18",6.44329896907217
2020-08-28,18,208,151470,"MMSD-P18",8.65384615384615
2020-08-29,12,325,151470,"MMSD-P18",3.69230769230769
2020-08-30,9,139,151470,"MMSD-P18",6.47482014388489
2020-08-31,2,184,151470,"MMSD-P18",1.08695652173913
2020-09-01,19,172,151470,"MMSD-P18",11.046511627907
2020-09-02,4,251,151470,"MMSD-P18",1.59362549800797
2020-09-03,9,157,151470,"MMSD-P18",5.73248407643312
2020-09-04,21,149,151470,"MMSD-P18",14.0939597315436
2020-09-05,16,158,151470,"MMSD-P18",10.126582278481
2020-09-06,15,177,151470,"MMSD-P18",8.47457627118644
2020-09-07,6,191,151470,"MMSD-P18",3.1413612565445
2020-09-08,12,46,151470,"MMSD-P18",26.0869565217391
2020-09-09,8,163,151470,"MMSD-P18",4.9079754601227
2020-09-10,31,183,151470,"MMSD-P18",16.9398907103825
2020-09-11,16,81,151470,"MMSD-P18",19.7530864197531
2020-09-12,10,162,151470,"MMSD-P18",6.17283950617284
2020-09-13,22,200,151470,"MMSD-P18",11
2020-09-14,16,41,151470,"MMSD-P18",39.0243902439024
2020-09-15,7,278,151470,"MMSD-P18",2.51798561151079
2020-09-16,24,246,151470,"MMSD-P18",9.75609756097561
2020-09-17,38,642,151470,"MMSD-P18",5.9190031152648
2020-09-18,37,483,151470,"MMSD-P18",7.66045548654244
2020-09-19,27,507,151470,"MMSD-P18",5.32544378698225
2020-09-20,29,305,151470,"MMSD-P18",9.50819672131148
2020-09-21,9,302,151470,"MMSD-P18",2.98013245033113
2020-09-22,15,704,151470,"MMSD-P18",2.13068181818182
2020-09-23,18,314,151470,"MMSD-P18",5.73248407643312
2020-09-24,30,324,151470,"MMSD-P18",9.25925925925926
2020-09-25,30,429,151470,"MMSD-P18",6.99300699300699
2020-09-26,33,215,151470,"MMSD-P18",15.3488372093023
2020-09-27,29,215,151470,"MMSD-P18",13.4883720930233
2020-09-28,36,185,151470,"MMSD-P18",19.4594594594595
2020-09-29,33,284,151470,"MMSD-P18",11.6197183098592
2020-09-30,32,286,151470,"MMSD-P18",11.1888111888112
2020-10-01,57,366,151470,"MMSD-P18",15.5737704918033
2020-10-02,27,243,151470,"MMSD-P18",11.1111111111111
2020-10-03,42,249,151470,"MMSD-P18",16.8674698795181
2020-10-04,28,56,151470,"MMSD-P18",50
2020-10-05,29,158,151470,"MMSD-P18",18.3544303797468
2020-10-06,40,444,151470,"MMSD-P18",9.00900900900901
2020-10-07,22,353,151470,"MMSD-P18",6.23229461756374
2020-10-08,34,470,151470,"MMSD-P18",7.23404255319149
2020-10-09,64,450,151470,"MMSD-P18",14.2222222222222
2020-10-10,57,264,151470,"MMSD-P18",21.5909090909091
2020-10-11,53,75,151470,"MMSD-P18",70.6666666666667
2020-10-12,46,232,151470,"MMSD-P18",19.8275862068966
2020-10-13,41,316,151470,"MMSD-P18",12.9746835443038
2020-10-14,49,351,151470,"MMSD-P18",13.960113960114
2020-10-15,68,403,151470,"MMSD-P18",16.8734491315136
2020-10-16,77,531,151470,"MMSD-P18",14.5009416195857
2020-10-17,0,0,151470,"MMSD-P18",NA
2020-10-18,79,2746,151470,"MMSD-P18",2.87691187181355
2020-10-19,0,1356,151470,"MMSD-P18",0
2020-10-20,98,303,151470,"MMSD-P18",32.3432343234323
2020-10-21,124,244,151470,"MMSD-P18",50.8196721311475
2020-10-22,79,504,151470,"MMSD-P18",15.6746031746032
2020-10-23,103,501,151470,"MMSD-P18",20.5588822355289
2020-10-24,108,568,151470,"MMSD-P18",19.0140845070423
2020-10-25,103,497,151470,"MMSD-P18",20.7243460764588
2020-10-26,63,481,151470,"MMSD-P18",13.0977130977131
2020-10-27,108,548,151470,"MMSD-P18",19.7080291970803
2020-10-28,133,260,151470,"MMSD-P18",51.1538461538462
2020-10-29,50,298,151470,"MMSD-P18",16.7785234899329
2020-10-30,141,507,151470,"MMSD-P18",27.810650887574
2020-10-31,99,530,151470,"MMSD-P18",18.6792452830189
2020-11-01,56,535,151470,"MMSD-P18",10.4672897196262
2020-11-02,64,284,151470,"MMSD-P18",22.5352112676056
2020-11-03,186,651,151470,"MMSD-P18",28.5714285714286
2020-11-04,49,397,151470,"MMSD-P18",12.3425692695214
2020-11-05,114,384,151470,"MMSD-P18",29.6875
2020-11-06,148,471,151470,"MMSD-P18",31.4225053078556
2020-11-07,131,557,151470,"MMSD-P18",23.5188509874327
2020-11-08,55,264,151470,"MMSD-P18",20.8333333333333
2020-11-09,92,359,151470,"MMSD-P18",25.6267409470752
2020-11-10,227,639,151470,"MMSD-P18",35.5242566510172
2020-11-11,117,476,151470,"MMSD-P18",24.5798319327731
2020-11-12,187,487,151470,"MMSD-P18",38.3983572895277
2020-11-13,106,359,151470,"MMSD-P18",29.5264623955432
2020-11-14,69,686,151470,"MMSD-P18",10.0583090379009
2020-11-15,143,597,151470,"MMSD-P18",23.9530988274707
2020-11-16,154,292,151470,"MMSD-P18",52.7397260273973
2020-11-17,219,716,151470,"MMSD-P18",30.5865921787709
2020-11-18,186,698,151470,"MMSD-P18",26.647564469914
2020-11-19,113,405,151470,"MMSD-P18",27.9012345679012
2020-11-20,147,712,151470,"MMSD-P18",20.6460674157303
2020-11-21,114,456,151470,"MMSD-P18",25
2020-11-22,67,521,151470,"MMSD-P18",12.8598848368522
2020-11-23,21,386,151470,"MMSD-P18",5.44041450777202
2020-11-24,280,674,151470,"MMSD-P18",41.5430267062315
2020-11-25,69,336,151470,"MMSD-P18",20.5357142857143
2020-11-26,118,424,151470,"MMSD-P18",27.8301886792453
2020-11-27,20,309,151470,"MMSD-P18",6.47249190938511
2020-11-28,134,236,151470,"MMSD-P18",56.7796610169492
2020-11-29,115,349,151470,"MMSD-P18",32.9512893982808
2020-11-30,82,314,151470,"MMSD-P18",26.1146496815287
2020-12-01,43,107,151470,"MMSD-P18",40.1869158878505
2020-12-02,76,191,151470,"MMSD-P18",39.7905759162304
2020-12-03,130,427,151470,"MMSD-P18",30.4449648711944
2020-12-04,126,454,151470,"MMSD-P18",27.7533039647577
2020-12-05,89,319,151470,"MMSD-P18",27.8996865203762
2020-12-06,44,306,151470,"MMSD-P18",14.3790849673203
2020-12-07,90,313,151470,"MMSD-P18",28.7539936102236
2020-12-08,55,176,151470,"MMSD-P18",31.25
2020-12-09,51,218,151470,"MMSD-P18",23.394495412844
2020-12-10,81,391,151470,"MMSD-P18",20.7161125319693
2020-12-11,55,267,151470,"MMSD-P18",20.5992509363296
2020-12-12,63,276,151470,"MMSD-P18",22.8260869565217
2020-12-13,64,342,151470,"MMSD-P18",18.7134502923977
2020-12-14,54,183,151470,"MMSD-P18",29.5081967213115
2020-12-15,17,80,151470,"MMSD-P18",21.25
2020-12-16,27,195,151470,"MMSD-P18",13.8461538461538
2020-12-17,66,353,151470,"MMSD-P18",18.6968838526912
2020-12-18,60,255,151470,"MMSD-P18",23.5294117647059
2020-12-19,72,375,151470,"MMSD-P18",19.2
2020-12-20,37,228,151470,"MMSD-P18",16.2280701754386
2020-12-21,35,249,151470,"MMSD-P18",14.0562248995984
2020-12-22,27,116,151470,"MMSD-P18",23.2758620689655
2020-12-23,47,155,151470,"MMSD-P18",30.3225806451613
2020-12-24,74,367,151470,"MMSD-P18",20.1634877384196
2020-12-25,62,339,151470,"MMSD-P18",18.2890855457227
2020-12-26,0,142,151470,"MMSD-P18",0
2020-12-27,64,154,151470,"MMSD-P18",41.5584415584416
2020-12-28,47,253,151470,"MMSD-P18",18.5770750988142
2020-12-29,30,111,151470,"MMSD-P18",27.027027027027
2020-12-30,50,106,151470,"MMSD-P18",47.1698113207547
2020-12-31,80,268,151470,"MMSD-P18",29.8507462686567
2021-01-01,77,261,151470,"MMSD-P18",29.5019157088123
2021-01-02,0,143,151470,"MMSD-P18",0
2021-01-03,114,191,151470,"MMSD-P18",59.6858638743456
2021-01-04,75,251,151470,"MMSD-P18",29.8804780876494
2021-01-05,29,146,151470,"MMSD-P18",19.8630136986301
2021-01-06,56,149,151470,"MMSD-P18",37.5838926174497
2021-01-07,108,310,151470,"MMSD-P18",34.8387096774194
2021-01-08,107,304,151470,"MMSD-P18",35.1973684210526
2021-01-09,67,304,151470,"MMSD-P18",22.0394736842105
2021-01-10,72,276,151470,"MMSD-P18",26.0869565217391
2021-01-11,38,217,151470,"MMSD-P18",17.5115207373272
2021-01-12,44,110,151470,"MMSD-P18",40
2021-01-13,43,135,151470,"MMSD-P18",31.8518518518519
2021-01-14,75,277,151470,"MMSD-P18",27.0758122743682
2021-01-15,60,270,151470,"MMSD-P18",22.2222222222222
2021-01-16,58,303,151470,"MMSD-P18",19.1419141914191
2021-01-17,46,214,151470,"MMSD-P18",21.4953271028037
2021-01-18,27,178,151470,"MMSD-P18",15.1685393258427
2021-01-19,15,136,151470,"MMSD-P18",11.0294117647059
2021-01-20,11,96,151470,"MMSD-P18",11.4583333333333
2021-01-21,46,284,151470,"MMSD-P18",16.1971830985915
